Order ID,Order Date,Country,Region,State,City,Category,Sub-Category,Product Name,Customer Name,Quantity,Sales,Discount,Profit
US-2019-104563,07/03/2019,United States,West,Washington,Seattle,Office Supplies,Art,Newell Chalk Holder,Craig Molinari,5,20.65,0,9.499
US-2019-156587,07/03/2019,United States,West,Washington,Seattle,Office Supplies,Art,Newell 330,Aaron Bergman,3,17.94,0,4.6644
US-2019-131982,07/03/2019,United States,West,Washington,Des Moines,Office Supplies,Binders,Catalog Binders with Expanding Posts,Nora Pelletier,2,107.648,0.2,33.64
US-2019-104563,07/03/2019,United States,West,Washington,Seattle,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",Craig Molinari,5,204.9,0,0
US-2019-156587,07/03/2019,United States,West,Washington,Seattle,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",Aaron Bergman,3,242.94,0,4.8588
US-2019-140116,10/03/2019,United States,West,Colorado,Denver,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",Kean Thornton,4,83.168,0.2,9.3564
US-2019-100279,10/03/2019,United States,Central,Michigan,Royal Oak,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Scott Williamson,2,22.38,0,10.7424
US-2019-140116,10/03/2019,United States,West,Colorado,Denver,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,Kean Thornton,3,636.408,0.2,-15.9102
US-2019-166884,11/03/2019,United States,East,Ohio,Columbus,Furniture,Furnishings,Eldon Wave Desk Accessories,Chloris Kastensmidt,5,8.32,0.2,2.288
US-2019-114790,11/03/2019,United States,South,Kentucky,Richmond,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Filia McAdams,3,146.76,0,38.1576
US-2019-103338,11/03/2019,United States,West,California,Roseville,Office Supplies,Art,Economy #2 Pencils,Richard Bierner,3,7.98,0,2.0748
US-2019-166884,11/03/2019,United States,East,Ohio,Columbus,Office Supplies,Fasteners,Stockwell Push Pins,Chloris Kastensmidt,6,10.464,0.2,1.7004
US-2019-114790,11/03/2019,United States,South,Kentucky,Richmond,Office Supplies,Paper,Xerox 198,Filia McAdams,3,14.94,0,7.0218
US-2019-158337,11/03/2019,United States,East,New York,New York City,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",Kelly Andreada,14,108.92,0,49.014
US-2019-114790,11/03/2019,United States,South,Kentucky,Richmond,Technology,Accessories,Maxell DVD-RAM Discs,Filia McAdams,2,32.96,0,14.1728
US-2019-114790,11/03/2019,United States,South,Kentucky,Richmond,Technology,Phones,Panasonic KX-TG9471B,Filia McAdams,3,587.97,0,164.6316
CA-2019-139675,13/03/2019,Canada,West,Alberta,Calgary,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,Nicole Fjeld,4,915.14,0.2,102.95
CA-2019-139675,13/03/2019,Canada,West,Alberta,Calgary,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,Nicole Fjeld,8,327.76,0,91.77
US-2019-125521,14/03/2019,United States,South,Virginia,Chesapeake,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,Christine Kargatis,4,1139.92,0,284.98
US-2019-157623,14/03/2019,United States,West,California,Huntington Beach,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,Dean Katz,1,3.38,0,1.2506
US-2019-114510,14/03/2019,United States,West,Utah,Logan,Office Supplies,Binders,GBC Wire Binding Combs,Jason Fortune-,4,33.088,0.2,11.1672
US-2019-114510,14/03/2019,United States,West,Utah,Logan,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Jason Fortune-,2,62.048,0.2,20.1656
US-2019-100293,14/03/2019,United States,South,Florida,Jacksonville,Office Supplies,Paper,Xerox 1887,Neil Französisch,6,91.056,0.2,31.8696
US-2019-157623,14/03/2019,United States,West,California,Huntington Beach,Office Supplies,Paper,Xerox 1972,Dean Katz,2,10.56,0,4.752
US-2019-152618,14/03/2019,United States,Central,Illinois,Chicago,Office Supplies,Paper,Xerox 1963,Rick Bensley,2,8.448,0.2,2.64
US-2019-114510,14/03/2019,United States,West,Utah,Logan,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,Jason Fortune-,1,80.98,0,3.2392
US-2019-114510,14/03/2019,United States,West,Utah,Logan,Office Supplies,Storage,Staple magnet,Jason Fortune-,2,21.36,0,5.7672
US-2019-114510,14/03/2019,United States,West,Utah,Logan,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,Jason Fortune-,12,82.8,0,6.624
US-2019-152618,14/03/2019,United States,Central,Illinois,Chicago,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Rick Bensley,2,574.91,0.3,156.047
US-2019-149958,15/03/2019,United States,South,Florida,Tampa,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Alan Shonely,3,45.696,0.2,5.1408
US-2019-149958,15/03/2019,United States,South,Florida,Tampa,Office Supplies,Binders,Insertable Tab Post Binder Dividers,Alan Shonely,3,7.218,0.7,-5.5338
US-2019-149958,15/03/2019,United States,South,Florida,Tampa,Office Supplies,Binders,GBC VeloBinder Manual Binding System,Alan Shonely,4,43.188,0.7,-31.6712
US-2019-149958,15/03/2019,United States,South,Florida,Tampa,Office Supplies,Paper,Xerox 1889,Alan Shonely,3,131.904,0.2,47.8152
US-2019-149958,15/03/2019,United States,South,Florida,Tampa,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",Alan Shonely,1,142.776,0.2,17.847
US-2019-157609,16/03/2019,United States,South,North Carolina,Raleigh,Technology,Phones,Polycom VoiceStation 500 Conference phone,Kristina Nunn,2,471.92,0.2,29.495
US-2019-148838,17/03/2019,United States,East,New York,New York City,Furniture,Tables,Balt Solid Wood Round Tables,Christine Phan,4,1071.576,0.4,-553.6476
US-2019-148838,17/03/2019,United States,East,New York,New York City,Furniture,Tables,Bretford Rectangular Conference Table Tops,Christine Phan,7,1579.746,0.4,-447.5947
US-2019-148838,17/03/2019,United States,East,New York,New York City,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",Christine Phan,3,613.908,0.4,-122.7816
US-2019-118339,17/03/2019,United States,Central,Minnesota,Lakeville,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Bradley Nguyen,2,93.78,0,36.5742
US-2019-164763,17/03/2019,United States,South,Mississippi,Jackson,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Mark Haberlin,3,32.67,0,8.4942
US-2019-158442,17/03/2019,United States,Central,Texas,Dallas,Office Supplies,Art,Newell 333,Annie Zypern,2,4.448,0.2,0.3336
US-2019-118339,17/03/2019,United States,Central,Minnesota,Lakeville,Office Supplies,Art,Newell 35,Bradley Nguyen,6,19.68,0,5.7072
US-2019-118339,17/03/2019,United States,Central,Minnesota,Lakeville,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Bradley Nguyen,6,35.88,0,17.2224
US-2019-164763,17/03/2019,United States,South,Mississippi,Jackson,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Mark Haberlin,2,30.44,0,14.9156
US-2019-164763,17/03/2019,United States,South,Mississippi,Jackson,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Mark Haberlin,3,11.43,0,5.3721
US-2019-118339,17/03/2019,United States,Central,Minnesota,Lakeville,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Bradley Nguyen,10,53.4,0,25.098
US-2019-118339,17/03/2019,United States,Central,Minnesota,Lakeville,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Bradley Nguyen,7,47.18,0,23.59
US-2019-148838,17/03/2019,United States,East,New York,New York City,Office Supplies,Paper,Xerox 1918,Christine Phan,4,155.04,0,75.9696
US-2019-158442,17/03/2019,United States,Central,Texas,Dallas,Office Supplies,Paper,Xerox 1966,Annie Zypern,1,5.184,0.2,1.8792
US-2019-158442,17/03/2019,United States,Central,Texas,Dallas,Office Supplies,Paper,Xerox 1967,Annie Zypern,3,15.552,0.2,5.4432
US-2019-148838,17/03/2019,United States,East,New York,New York City,Office Supplies,Paper,Xerox 1926,Christine Phan,7,34.86,0,16.3842
US-2019-164763,17/03/2019,United States,South,Mississippi,Jackson,Office Supplies,Paper,EcoTones Memo Sheets,Mark Haberlin,4,16,0,7.68
US-2019-164763,17/03/2019,United States,South,Mississippi,Jackson,Office Supplies,Paper,Xerox 1957,Mark Haberlin,2,12.96,0,6.3504
US-2019-127859,17/03/2019,United States,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Xerox 1909,Quincy Jones,6,126.624,0.2,41.1528
US-2019-111871,18/03/2019,United States,West,California,San Francisco,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Eileen Kiefer,10,1198.33,0.15,70.49
US-2019-145317,18/03/2019,United States,South,Florida,Jacksonville,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",Sean Miller,3,122.352,0.2,15.294
US-2019-145317,18/03/2019,United States,South,Florida,Jacksonville,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Sean Miller,2,30.768,0.2,8.0766
US-2019-131275,18/03/2019,United States,West,California,Burbank,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Sample Company A,2,111,0,14.43
US-2019-145317,18/03/2019,United States,South,Florida,Jacksonville,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,Sean Miller,3,8.016,0.2,1.002
US-2019-145317,18/03/2019,United States,South,Florida,Jacksonville,Office Supplies,Fasteners,Staples,Sean Miller,3,18.936,0.2,5.9175
US-2019-145317,18/03/2019,United States,South,Florida,Jacksonville,Office Supplies,Paper,Xerox 195,Sean Miller,4,21.376,0.2,7.4816
US-2019-131275,18/03/2019,United States,West,California,Burbank,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,Sample Company A,7,1856.19,0,334.1142
US-2019-131275,18/03/2019,United States,West,California,Burbank,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,Sample Company A,4,1279.968,0.2,415.9896
US-2019-145317,18/03/2019,United States,South,Florida,Jacksonville,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,Sean Miller,6,22638.48,0.5,-1811.0784
US-2019-145317,18/03/2019,United States,South,Florida,Jacksonville,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Sean Miller,4,821.3,0.5,-16.426
US-2019-103989,19/03/2019,United States,South,Florida,Lakeland,Furniture,Furnishings,Document Clip Frames,Matt Connell,3,20.016,0.2,5.5044
US-2019-103989,19/03/2019,United States,South,Florida,Lakeland,Furniture,Furnishings,Eldon Wave Desk Accessories,Matt Connell,3,4.992,0.2,1.3728
US-2019-103989,19/03/2019,United States,South,Florida,Lakeland,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",Matt Connell,5,33.57,0.7,-25.737
US-2019-103989,19/03/2019,United States,South,Florida,Lakeland,Office Supplies,Labels,Avery 501,Matt Connell,4,11.808,0.2,3.9852
US-2019-103989,19/03/2019,United States,South,Florida,Lakeland,Office Supplies,Storage,Crate-A-Files,Matt Connell,3,26.16,0.2,1.962
US-2019-103989,19/03/2019,United States,South,Florida,Lakeland,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Matt Connell,2,170.24,0.2,53.2
US-2019-103989,19/03/2019,United States,South,Florida,Lakeland,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,Matt Connell,3,323.976,0.2,28.3479
US-2019-155544,21/03/2019,United States,South,Tennessee,Knoxville,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,Gary McGarr,3,218.376,0.2,-10.9188
US-2019-155544,21/03/2019,United States,South,Tennessee,Knoxville,Furniture,Furnishings,DAX Wood Document Frame,Gary McGarr,3,32.952,0.2,6.5904
US-2019-163223,21/03/2019,United States,South,Virginia,Springfield,Office Supplies,Art,American Pencil,Kristen Hastings,4,9.32,0,2.7028
US-2019-140004,21/03/2019,United States,East,Ohio,Hamilton,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Cassandra Brandow,3,6.048,0.2,1.5876
US-2019-140004,21/03/2019,United States,East,Ohio,Hamilton,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Cassandra Brandow,2,7.408,0.2,1.2038
US-2019-163223,21/03/2019,United States,South,Virginia,Springfield,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Kristen Hastings,3,122.94,0,59.0112
US-2019-163223,21/03/2019,United States,South,Virginia,Springfield,Office Supplies,Labels,Avery 492,Kristen Hastings,5,14.4,0,6.624
US-2019-155544,21/03/2019,United States,South,Tennessee,Knoxville,Office Supplies,Labels,Avery 505,Gary McGarr,5,59.2,0.2,22.2
US-2019-163223,21/03/2019,United States,South,Virginia,Springfield,Office Supplies,Paper,Xerox 1919,Kristen Hastings,3,122.97,0,60.2553
US-2019-107405,21/03/2019,United States,South,North Carolina,Asheville,Office Supplies,Storage,Tennsco Commercial Shelving,Thomas Seio,1,16.272,0.2,-3.8646
US-2019-163223,21/03/2019,United States,South,Virginia,Springfield,Technology,Phones,Samsung Galaxy S4 Active,Kristen Hastings,7,3499.93,0,909.9818
US-2019-148040,22/03/2019,United States,West,Arizona,Tucson,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,Beth Fritzler,3,314.352,0.2,-35.3646
US-2019-129609,22/03/2019,United States,Central,Indiana,Portage,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Vivian Mathis,2,16.28,0,6.512
US-2019-158057,22/03/2019,United States,South,North Carolina,Greensboro,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,Craig Carroll,5,51.465,0.7,-39.4565
US-2019-158057,22/03/2019,United States,South,North Carolina,Greensboro,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Craig Carroll,4,7.644,0.7,-5.8604
US-2019-148040,22/03/2019,United States,West,Arizona,Tucson,Office Supplies,Paper,Xerox 1951,Beth Fritzler,3,74.352,0.2,23.235
US-2019-164749,23/03/2019,United States,South,Florida,Delray Beach,Office Supplies,Labels,Avery 476,Bruce Geld,3,9.912,0.2,3.2214
US-2019-120838,23/03/2019,United States,West,California,Los Angeles,Office Supplies,Storage,Economy Rollaway Files,Patrick O'Donnell,2,330.4,0,85.904
US-2019-120838,23/03/2019,United States,West,California,Los Angeles,Technology,Phones,Ooma Telo VoIP Home Phone System,Patrick O'Donnell,6,604.752,0.2,37.797
US-2019-143637,24/03/2019,United States,West,California,Fresno,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Maurice Satty,2,40.48,0,14.5728
US-2019-147235,24/03/2019,United States,East,New York,New York City,Office Supplies,Paper,Xerox 190,Carlos Daly,5,24.9,0,11.703
US-2019-148586,25/03/2019,United States,East,New York,New York City,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Annie Zypern,7,366.786,0.1,65.2064
US-2019-128237,25/03/2019,United States,West,California,San Francisco,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Christina Anderson,6,25.44,0,9.9216
US-2019-128237,25/03/2019,United States,West,California,San Francisco,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",Christina Anderson,2,14.88,0,3.72
US-2019-128237,25/03/2019,United States,West,California,San Francisco,Office Supplies,Art,Newell 35,Christina Anderson,2,6.56,0,1.9024
US-2019-128237,25/03/2019,United States,West,California,San Francisco,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,Christina Anderson,4,45.48,0,15.918
US-2019-141838,26/03/2019,United States,West,California,San Francisco,Office Supplies,Art,Newell 308,Damala Kotsonis,2,3.36,0,0.84
US-2019-141838,26/03/2019,United States,West,California,San Francisco,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,Damala Kotsonis,4,27.936,0.2,9.4284
US-2019-100860,26/03/2019,United States,West,California,Pomona,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Cindy Stewart,5,18.75,0,9
US-2019-138436,26/03/2019,United States,West,California,Los Angeles,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Jonathan Doherty,3,66.3,0,8.619
US-2019-141838,26/03/2019,United States,West,California,San Francisco,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,Damala Kotsonis,2,28.784,0.2,2.8784
US-2019-117380,28/03/2019,United States,East,Ohio,Springfield,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Mike Pelletier,1,330.588,0.4,-143.2548
US-2019-137869,28/03/2019,United States,Central,Iowa,Des Moines,Furniture,Tables,Hon 94000 Series Round Tables,Christina VanderZanden,4,1184.72,0,106.6248
US-2019-137869,28/03/2019,United States,Central,Iowa,Des Moines,Office Supplies,Envelopes,Poly String Tie Envelopes,Christina VanderZanden,3,6.12,0,2.8764
US-2019-100881,28/03/2019,United States,West,New Mexico,Albuquerque,Technology,Phones,AT&T TR1909W,Daniel Raglin,3,302.376,0.2,22.6782
US-2019-137274,29/03/2019,United States,Central,Texas,Plano,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,Mike Gockenbach,3,890.841,0.3,-152.7156
US-2019-131247,30/03/2019,United States,West,California,San Francisco,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,Guy Armstrong,2,205.666,0.15,-12.098
US-2019-162089,30/03/2019,United States,Central,Texas,Brownsville,Furniture,Chairs,"Global Stack Chair without Arms, Black",Mark Packer,7,127.302,0.3,-9.093
US-2019-105151,30/03/2019,United States,East,New York,New York City,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Susan Gilcrest,5,10.5,0,2.94
US-2019-169033,30/03/2019,United States,East,New York,Long Beach,Office Supplies,Art,Peel-Off China Markers,Kunst Miller,5,49.65,0,20.853
US-2019-162089,30/03/2019,United States,Central,Texas,Brownsville,Office Supplies,Envelopes,Airmail Envelopes,Mark Packer,5,335.72,0.2,113.3055
US-2019-133424,30/03/2019,United States,West,Washington,Seattle,Office Supplies,Labels,Avery 490,Dorris liebe,3,44.4,0,22.2
US-2019-113124,30/03/2019,United States,Central,Minnesota,Apple Valley,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,Nat Carroll,2,129.3,0,6.465
US-2019-133424,30/03/2019,United States,West,Washington,Seattle,Office Supplies,Storage,Sterilite Show Offs Storage Containers,Dorris liebe,3,15.84,0,0
US-2019-162089,30/03/2019,United States,Central,Texas,Brownsville,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,Mark Packer,7,251.944,0.2,88.1804
US-2019-130428,31/03/2019,United States,South,Florida,Tampa,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Trudy Glocke,7,1125.488,0.2,98.4802
US-2019-128055,31/03/2019,United States,West,California,San Francisco,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,Alex Avila,2,52.98,0,14.8344
US-2019-130428,31/03/2019,United States,South,Florida,Tampa,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Trudy Glocke,2,4.032,0.2,1.0584
